text,sentiment
"Padahal udah excited pas tau review orang” ini bagus banget, but di kulit aku dia bikin jerawatan bgt maube niacin nya terlalu tinggi buat aku. Atau bisa jadi juga skincare lu yg lain juga udh ada niacin ditambah niacin dari produk ini jd kulit gak kuat. Gamau cobain lagi jujur takut breakout karena waktu itu jerawat yg numbuh juga yg jerawat cystic dipegang sakit huhu",Negatif
"Pas dipake besoknya langsung bruntusan dan merah-merah semuka jadi stop pemakaiannya, mungkin emang kurang cocok, aku nyoba Karena banyak banget review bagus tapi di Aku malah kurang cocok dan juga susah banget ngilangin bruntusan nyaa",Negatif
"YESSS, aku habis ini 3 botol, dua botol (20ml) dan satu botol (40ml). Efek mencerahkannya bener bener ngaruh. apalagi pas awal pemakaian aku sempet ada milia dan dua minggu pemakaian langsung hilang dong!! super duper recommended!!",Positif
"Sukaa banget sama ini! my first serum waktu ituu, dan cobain krn penasaran banyak yg pake. waktu itu wajah lg berjerawat parah bgt, bs bantu jg untuk benerin skin barrier(?) suka jg sm tekstur dan botolnya sih jadi gampang pake meski ngga fresh dan harus habis dlm sebulan",Positif
"sempet ragu2 nyobain serum ini karena sekaligus mau ganti serum kann, ternyata serum ini bagus bgt dan cocok di aku, claim produk nya mencerahkan dan melembabkan ya tp klo di aku ga terlalu kelihatan efek mencerahkan nya tapiii serum ini ngelembapin kulit bangettt! cocok bgt di kulitku yg dry skin, setelah rutin pke selama 1-2 bulan bikin muka glowing sedikit demi sedikit si bagus pokoknya serum ini klo dri aku",Positif
"good product!! mencerahkan kulit in general ++ menyamarkan bekas jerawat banget. awal journey skincare akuu pake ini dan all my closed ones are saying they noticed the difference (as in wajah lebih cerahan), agak ngiraa dia akn purging parah di awal gataunya bearable2 ajasih? love banget pokoknya",Positif
"Somethinc Niacinamide + Moisture Sabi Beet Max Brightening Serum ini memiliki tekstur gel ke arah cair dan mudah untuk blend di wajah, bisa juga dilayer dengan serum yang lain dan untuk efektifitasnya dalam mengurangi hyperpigmentation masih memerlukan waktu beberapa bulan untuk warnanya kulitnya kembali rata.",Netral
"serum dari somethinc emang bagus2 si, skincare produk lokal ini bener2 work banget di wajah aku. wajah jadi lebih aman dari jerawat lebih cerah dan masalah2 kulit jauh lebih berkurang dengan harga yang lumayan tapi hasilnya juga ok jadi sesuai.",Positif
"sukaaa bangettt! Di muka aku serum ini bantu mencerahkan banget dan bikin mukaku jadi lebih halus. Sebelum coba variant ini, aku sempet coba yang niacinamide barrier serum. Tapi jujur, aku jaauuh lebih suka yang ini terutama dari segi tekstur. Tekstur serum ini agak kental dan langsung menyerap, beda sama barrier serum yang cenderung cair dan jadi kayak ninggalin bekas minyak(?) pokoknya kaya ada lapisannya gitu deh diatas kulit. Selain teksturnya, menurutku untuk hasil juga yang sabi beet ini lebih works di kulit ku. Kadang aku pake serum ini sendiri, kadang aku layer pakai hyaluronic acid nya somethinc atau vitamin c lemonade nya somethinc dan sejauh ini aman-aman ajaa.",Positif
suka bgt sama produk niacinamide karna beneran ngebantu nyerahin wajah dan ngurangin bekas jerawat!!! terus jg produk somethinc ga terlalu mahal untuk ukuran serum dan bisa dipake kurang lebih 3 bulanan. produk ini dimukaku ga nunjukkin break out/purging sama sekali.,Positif
"kalau liat claim-nya dari produknya ini bisa mencerahkan, memudarkan bekas jerawat sekaligus memperkuat skin barrier and for me setelah pemakaian 1 bulan........ ini cuma ngasih efek calming and shooting aja dikulit mukaku untuk efek mencerahkanya menurutku kurang signifikan ya, jadi ya so-so",Netral
"Nyoba sekali langsung bruntusan,abis itu gak mau pake lagi,padahal sebenernya enak pas diapply ke muka tuh lembab,tapi besok paginya langsung bruntusan,padahal selama ini cocok2 ajah sama kandung niacinamide,entah karena konsentrasinya tinggi..kalo ada yg minat beli dm ig @hanoihani ya (50ribu)",Netral
"sukaaa sama serumnyaa, bikin wajah lebih cerahan, melembabkan, menghaluskan, tapi tekstur nya bnr bnr kental, jadi klo mau ngambil pakai pipetnya susahh, dan serumnya lumayan lengket di wajah, tp overall baguss serumnyaaa, recommended!!",Positif
I've been using it for 3 month dan untuk claim mencerahkan menurutku kurang ada hasil atau hampir gada. Efek lembabnya bagus tapi entah kenapa susah nyerep dan kadang bikin sumuk. idk ain't gonna purchase this product,Negatif
"Aku coba produk ini karena liat review di beauty base twitter dan setelah aku coba aku suka banget sm teksturnya yang bikin lembab tapi sayangnya ga cocok di kulit ku. Sehabis pakai ini, kulitku besoknya merah, timbul bruntusan di area dahi dan gatal. Padahal pengen pakai sampai habis mau liat efek mencerahkan dan memudarkan bekas jerawatnya tapi ternyata ga cocok. Btw skin type aku kombinasi, sensitif gampang merah, dan ada bekas jerawat",Negatif
"awal beli karna kata temen bagus, tapi aku pake sih B aja udah sebulan lebih gk ada perubahan, teksturnya suka sih gk kental banget gampang ngebland dan gk bikin bruntusan. mau dihabiskan aja gk mau beli lagi 😀✌️",Netral
"Kalo dibanding sama nicinamide barrier serum, yg moisture beet ini texturnya lebih thick. Warnanya bening dan gaada aromanya. Pas aku apply ke wajah enak banget cepet menyerapnya dan diluar ekspektasi aku krn aku kira ini bakalan tebel dan bikin greasy, tp ternyata sama sekali engga.. ini bikin plumpy banget.. Belum kerasa efek mencerahkannya, krn aku baru 3x pake ini di malam hari eh sayangnya pas pgi bangun2 numbuh beruntusan di jidat huhu jd aku stop pemakaian😞 huhu akupun heran padahal menurutku ini enak bgt pas dipake tp malah numbuhin jerawat.. spertinya belum cocok di kulitku. Ttp recommend byat temen2 yg mau coba 👍",Netral
"Sumpah cepet bgt glowingnya. Cuma 2 minggu tapi hasilnya udah menunjukkan progress yg baikk. Kulit jadi lembab dan kerasa sehat bangett. Suka banget. Sebotol bisa buat 2 bulan juga, jadi terhitungnua ga mahal lah, worth it bangettt somethinc emang",Positif
"Baru pertama kali pakai product ini and it's really good! mukaku dulu sensitif sekali dan gampang jerawatan setelah pake ini + moisturizer somethic bener bener memperkuat skin barrier dan bikin warna kulit di wajah rata, tapi belum sampai tahap mencerahkan. Akan coba pada botol kedua.",Positif
"berhasil produknya di muka aku, memudarkan flek, sudah pakai 3 botol beli d tokopedia , harganya terjangkau di kantong, tapi juga berhasil banget d wajahku jadi lebih gak kusam alias jd lebih cerah aja, jadi suka banget pake ini dan langganan",Positif
"pemakaian dua botol dan terbukti mencerahkan. warna kulit juga mulai rata, cakep deh hasilnya. di awal pemakaian ada rasa cekit sedikit, selebihnya nyaman . untuk yg kulitnya oily acne prone di aku bantu banget mudarim bekas jerawat. cucok lah",Netral
serum somethinc yang wajib aku punya krn claim untuk memutihkan (mencerahkan) dan hasilnya sangat terlihat.. namun harus rajin/ sering dipakai. tekstur cairannya jyga agak oily gt tp cepet kering di kulit.. aku pake yg 10% trs di combine sama hya🫶🏼,Netral
Aku pake serum somethinc ini sudah 3 bulan yg lalu dn alhamdulillah selama sebulan sudah menampakkan hasil yaitu belang di wajah ku memudar dan tambah bersih putih glowing juga loh. Aku si recomend serum ini apalagi buat bekas jerawat,Positif
"first Impression jujur pas dipake agak perih di daerah yg ada bekas jerawat nya, so far untuk efek niacinamide yg mencerahkan belum ada. (-) agak lengket dan lama meresap. Worth the price. Repurchase? 50:50",Netral
"Suka dengan produk ini, dia ampuh untuk hydrating kulit dan memperbaiki tekstur kulit yang kasar karna kering. Untuk Efek mencerahkannya belum terlihat padahal udah botol ke-2, tapi tetap lanjut pakai",Netral
"Ini serum pertama aku, awal aku pake ini purging dulu jadi aku berhenti pake serum ini dan lanjut lagi setelah 2 bulan kemudian. Menurutku sih ini ngebantu buat ngurangin jerawat aku supaya gak aktif lagi tanpa bikin kulit aku kering tapi untuk bekas jerawat dan bikin kulit cerah sih belum keliatan untuk di pemakaian botol pertama.",Netral
"Wah, pakai serum ini udah lama banget. tapi rasanya masih inget sampai sekarang, awal awal emg ngga ngefek yang gimana gimana, tapi setelah pemakaian satu bulan kulit rasanya jadi halussss, merah merah ku menghilang. rate nya 7/10 dehhhh",Positif
Lumayan mencerahkan dikulitku dan ga ada efek negatif. Teksturnya agak kentel dan pas diolesin ke muka juga ga lengket tapi takes time buat nyerapnya klo dikulitku. Tapi lebih ngefek yg 10% efek cerahnya klo di aku.,Netral
"Awal niat pakenya sih berharap buat hilangi bekas2 jerawatku yang item2 plus perbaiki skin barrier kan. Awal2nya bagus bagus aja, tekstur wajah jadi halus plumpy gitu, bekas jerawat juga lumayan pudar. Tpi waktu aku keringatan abis olahraga gitu, dan malamnya pakai produk ini kok tiba2 bikin numbuh fungal acne di bagian pipi. Ada yg ga bener nih, trus langsung ku stop in pemakaiannya. Abis udh netral pakai lgi bikin muncul lgi jerawatku, abis aku telusuri ternyata ada beberapa kandungan dri serum ini yg meng-trigger fungal acneku, ya intinya ga safelah buat fungal acne. Makanya aku stop-in",Negatif
"Harga cukup terjangkau, kualitas juga oke. Bikin muka agak cerahan & bersih. Menurutku juga serum ini nggak terlalu berat, jadi cocok buat yang baru mau coba pakai serum. Teksturnya bagus, cepat meresap. Dari segi packaging pun oke. Serum ini juga nggak bikin muka kering.",Positif
"ada harga ada kualitas, mantul banget di aku, mencerahkan dan melembabkan, Serum Somethinc ini memiliki kandungan niacinamide 10% yang mampu melembapkan, meminimalkan produksi minyak, dan mengatasi masalah jerawat. Ada juga kandungan Sabiwhite nya",Positif
"Pakai sampai 1 botol habis, ga kerasa apa2 sih. Malah yg Hyaluronic uda abis duluan karna lebih sering aku pakai, si Niacin sering nangkring di rak . Menurutku kurang bgt kerasa efeknya di aku. Tapi skrg jadi galau, pengen serum2 niacin apakah harus coba kembali ? Soalnya kan skrg Somethinc banyak produk baru, kemungkinan reformulasi juga ya. Berharapnya sih gitu. Kalo yg formula lama di aku so so aja",Netral
"aku pake ini ngerasa ga ada perubahan. dan isi cuma 20ml, 2 bulan lgsg abis, harga 100++ jadi aku stop di botol ke 4. karena aku ngerasa ga ada perubahan, cuma lembab2 aja. moistruizer aku jg bisa si klo soal lembapin. tp buat kalian yg uang nya cukup bolehh bgtt cobain somethinc dan serum2 lainnya dari mereka. mungkin klo aku ada budget lebih pengen cobain serum somethinc yh lain juga🥰",Netral
"Wah kayaknya udah banyak banget yg review serum ini, tp aku mau bilang kalo this serum works like magic! Serum niacinamide pertamaku dan ini masih yg terbaik! Efek mencerahkannya ada banget, selain itu dia juga super moisturizing di kulit; jadi dapet dua fungsi sekaligus. Aku sampe repurchase beli yg botol gede 40ml bcs i’m a satisfied customer!",Positif
"Pake ini pertama yg samplenya dulu. Eh cocok. Make ini malem, paginya muka lebih cerah. Teksturnya juga ga lengket. Gampang nyerap. Dibarengin sama moisturizer yg klop jadi cocok banget. Ini cocok kok di muka sensitif",Positif
5% aja ternyata sudah cukup di kulit aku💖 lucky me bisa dapet sample nya dan langsung cocok~ cuman 5ml tapi effect nya nyata ke kulit aku yang tone up complexionnya jadi tambah sehat dan plump. Tipikal tekstur serum yang aku mau banget karena dia gak lengket dan cepet meresap🫶🏻 aromanya juga tipis tapi enak deh✨,Positif
"beli ini karena katanya bagus untuk memperbaiki skin barrier yg kebetulan waktu itu skin barrier aku emang lagi rusak karena over exfoliating, this produk salah satu yg helpful banget karena setelah pemakaian one week berasa banget kalo kulit wajah aku ga se-sensitif sebelumnya",Positif
"Ini jd salah satu produk serum dengan kandungan niacinamide yang pertama kali aku coba. Dia konsistensinya lebih sedikit cair daripada serum somethinc yg hyaluronic acid. Untuk aromanya, ga ada aroma apapun. Terus kalo daya serapnya dia cukup cepat menyerapnya. Sadly, kayaknya kurang cocok di kulitku karena bikin kulitku yg tdinya lagi di kondisi kering, jd kering banget. Mungkin waktu itu aku sering pake si serumnya dibarengin sama exfoliator skincare product kali ya jd sempet ngalamin iritasi gitu di wajah. Dengan kandungan 5% sebenernya masih cukup rendah sih, tp sayangnya ga works di kulitku. Mungkin setelah ini pengen coba serum² lain dr somethinc.. Untuk kalian yg kulitnya ga ada problem apa² sama niacinamide mungkin ini bisa jd salah satu produk serum yg cukup bagus. Ohiya tp walaupun pada akhirnya dia kurang cocok di kulitku, sepertinya ada efek brighteningnya deh walaupun sedikit. Kalo soal moisturizingnya kayaknya masih kurang deh..",Netral
"SOMETHINC ini bagus banget buat ngilangin bekas jerawah PIE dikulit aku, teksturenya kentel banget aslii.. udah gitu setelah diaplikasiin tuh jadi lengket gitu kulit muka, rada berbau gitu serumnya dan btw ini serum pertama yang aku punya lho xixixi",Netral
"Cocokkk, alhamdulillah enggak bikin wajah kenapa-napa. Jerawat masih suka ada karena tamu bulanan, tapi enggak yang parah gitu. Bruntusan juga mendingan. Udah 2x beli dan bakal repurchase lagi karena cocok . Mungkin masih mau cari serum tambahan untuk mencerahkan.",Positif
Udahlah ya kayaknya kebanyakan orang emang cocok pake kandungan niacinamide. Serum yg simple tapi manjur banget buat cerahin muka. buat yang baru masuk ke dunia perskincarean lebih baik cobain dulu deh serum ini karena di kulitku yg oily acne prone bagus banget.,Positif
"aku coba yang 5% ga ngaruh apa apa trus coba yang 10% ngaruh,muka jd lebih cerah dan jerawat jg aga jarang muncul jdnya berasa pny skin barrier yg oke,dan suka banget sih gak ada rasa perih atau panas apapun, overall suka",Positif
"Pas dipake besoknya langsung bruntusan dan merah-merah semuka jadi stop pemakaiannya, mungkin emang kurang cocok, aku nyoba Karena banyak banget review bagus tapi di Aku malah kurang cocok dan juga susah banget ngilangin bruntusan nyaa",Negatif
"serum somethinc ini is the best.. kandungan niacinamide cocok banget untuk mencerahkan.. aku pakek 5% dulu karena emang belum berani pakek yang 10% .. Teksturnya kentel butuh waktu sekian detik supaya menyerap sempurna ke kulit.. boleh banget di campurin sama serum somethinc dgn syarat di lihat kandungan yg cocok / bisa di mix sama niacinamide.. aku biasa pakek bareng hydrating toner & serum somethinc yang bakuciol.. untuk harga aman, apalagi pas promo 😁 recomended serum ❤",Netral
"awalnya sih antusias bgt pake ini product, soalnya hype gt. but overall akhirnya nyoba dong dan sejauh yg aku pake , aman aja buat kulit oily ku. cuma emang pertama harus adaptasi gt guys, but worth it to buy kok, effek nyerahin nya ada...trus buat kulit jd bersih aja gt",Positif
"SUPER TELAT banget sih sebenernya baru cobain produk ini dan untungnya hasilnya gak bikin nyesel. Udah keracunan sama produk ini dari lama tapi baru berani cobain sekarang, alasannya karna takut gak cocok (kebetulan sebelumnya udah pernah cobain to niacin dan ngerasa gak cocok). Btw aku nyobain yang konsentrasinya 5% dan udah ngerasa puas banget sama hasilnya. Botolnya pump dengan warna putih non transparan (gabisa liat sisa produknya). Aku cukup ragu sih apakah pumpnya ini bisa ngebersihin produknya sampai bener bener kosong. Tapi menurutku, botol pump lebih higienis daripada botol pipet. Warna serumnya bening dengan tekstur yang pas, gak terlalu kental dan encer, cepat menyerap,gak lengket trus no fragrance (aku bener bener gak cium wangi apapun). Klaim dari produk ini bisa mencerahkan, melembabkan, menyamarkan bekas jerawat, dan membuat kulit jadi lebih halus. Menurutku, klaim produknya bener bener works di aku. Untuk ngelembabinnya cukup pas buat oily skin, tapi sepertinya bakal kurang moist untuk kulit yang super kering. Setelah pemakaian kurang lebih 1 bulan, aku ngerasa bekas jerawatku lebih tersamarkan dan tekstur kulitku jadi lebih halus. Good job somethinc, janji bakal repurchase👍",Netral
"i love the texture. kental, bening dan cepat menyerao tapi moisturizing di kulitkuuu, untuk bikin bersih sih berhasil tapi kalau untuk mencerahkan noda pih masih beluk terlalu terlihat jelas sih di mukaku, ini dikombo sama sunscreen bener benee bikin mantap dan bersih banget mukanya.",Netral
